hour,from_station,to_station,line,direction,passenger_count,capacity_utilization_percent
12,178,179,3,forward,3204,26.7
12,179,178,3,backward,2727,22.73
12,179,180,3,forward,3906,32.55
12,180,179,3,backward,3051,25.42
12,180,181,3,forward,4242,35.35
12,181,180,3,backward,3381,28.18
12,181,182,3,forward,4656,38.8
12,182,104,3,forward,4995,41.62
12,182,181,3,backward,3780,31.5
12,183,104,3,backward,4296,35.8
12,183,184,3,forward,4560,38.0
12,184,183,3,backward,4713,39.27
12,184,185,3,forward,4989,41.58
12,185,184,3,backward,4593,38.27
12,185,211,3,forward,4725,39.38
12,186,211,3,backward,3471,28.93
12,186,247,3,forward,1929,16.07
12,188,189,3,forward,2046,17.05
12,188,247,3,backward,3174,26.45
12,189,188,3,backward,2664,22.2
12,189,190,3,forward,1938,16.15
12,190,189,3,backward,2463,20.52
12,190,191,3,forward,1650,13.75
12,191,190,3,backward,2220,18.5
12,191,192,3,forward,1278,10.65
12,192,191,3,backward,1725,14.37
12,192,193,3,forward,921,7.67
12,193,192,3,backward,1488,12.4
12,193,194,3,forward,393,3.28
12,194,193,3,backward,1146,9.55
12,211,185,3,backward,5055,42.12
12,211,186,3,forward,2478,20.65
12,247,186,3,backward,3102,25.85
12,247,188,3,forward,1974,16.45
12,108,135,4,forward,4533,32.38
12,108,212,4,backward,7824,55.89
12,127,208,4,backward,7782,55.59
12,127,209,4,forward,7749,55.35
12,135,108,4,backward,7176,51.26
12,135,216,4,forward,4191,29.94
12,154,201,4,backward,279,1.99
12,154,204,4,forward,690,4.93
12,201,154,4,forward,459,3.28
12,202,203,4,backward,1650,11.79
12,202,206,4,forward,5232,37.37
12,203,202,4,forward,5199,37.14
12,203,205,4,backward,1584,11.31
12,204,154,4,backward,192,1.37
12,204,205,4,forward,1575,11.25
12,205,203,4,forward,5157,36.84
12,205,204,4,backward,840,6.0
12,206,202,4,backward,1656,11.83
12,206,207,4,forward,3975,28.39
12,207,206,4,backward,7026,50.19
12,207,208,4,forward,4398,31.41
12,208,127,4,forward,4689,33.49
12,208,207,4,backward,7506,53.61
12,209,127,4,backward,9810,70.07
12,209,210,4,forward,8244,58.89
12,210,209,4,backward,9753,69.66
12,210,211,4,forward,8439,60.28
12,211,210,4,backward,9789,69.92
12,211,212,4,forward,6579,46.99
12,212,108,4,forward,5793,41.38
12,212,211,4,backward,8247,58.91
12,216,135,4,backward,6684,47.74
12,216,217,4,forward,3918,27.99
12,217,216,4,backward,6081,43.44
12,217,218,4,forward,3405,24.32
12,218,217,4,backward,5034,35.96
12,218,219,4,forward,2763,19.74
12,219,218,4,backward,4269,30.49
12,219,220,4,forward,1668,11.91
12,220,219,4,backward,2910,20.79
12,220,221,4,forward,627,4.48
12,221,220,4,backward,1197,8.55
12,153,154,5,forward,2415,33.54
12,154,153,5,backward,4023,55.88
12,154,155,5,forward,1638,22.75
12,155,154,5,backward,2982,41.42
12,155,156,5,forward,1545,21.46
12,156,155,5,backward,2943,40.88
12,156,157,5,forward,1455,20.21
12,157,156,5,backward,2667,37.04
12,157,158,5,forward,1347,18.71
12,158,157,5,backward,2499,34.71
12,158,159,5,forward,1122,15.58
12,159,158,5,backward,2298,31.92
12,159,160,5,forward,1065,14.79
12,160,159,5,backward,2271,31.54
12,160,161,5,forward,1053,14.62
12,161,160,5,backward,2217,30.79
12,161,162,5,forward,648,9.0
12,162,161,5,backward,1308,18.17
12,162,163,5,forward,552,7.67
12,163,162,5,backward,1191,16.54
12,163,164,5,forward,3,0.04
12,164,163,5,backward,27,0.38
12,106,185,6,forward,5082,90.75
12,106,61,6,backward,6309,112.66
12,136,216,6,backward,4473,79.88
12,136,61,6,forward,5814,103.82
12,185,106,6,backward,6024,107.57
12,185,63,6,forward,4632,82.71
12,216,136,6,forward,4563,81.48
12,216,59,6,backward,3207,57.27
12,232,64,6,backward,4461,79.66
12,232,65,6,forward,2688,48.0
12,242,57,6,backward,1080,19.29
12,242,59,6,forward,2802,50.04
12,54,55,6,forward,189,3.38
12,55,54,6,backward,447,7.98
12,55,56,6,forward,489,8.73
12,56,55,6,backward,639,11.41
12,56,57,6,forward,795,14.2
12,57,242,6,forward,1110,19.82
12,57,56,6,backward,798,14.25
12,59,216,6,forward,3189,56.95
12,59,242,6,backward,2889,51.59
12,61,106,6,forward,5970,106.61
12,61,136,6,backward,6363,113.62
12,63,185,6,backward,4845,86.52
12,63,64,6,forward,4101,73.23
12,64,232,6,forward,3618,64.61
12,64,63,6,backward,4842,86.46
12,65,232,6,backward,3306,59.04
12,65,66,6,forward,2628,46.93
12,66,65,6,backward,3159,56.41
12,66,67,6,forward,2394,42.75
12,67,66,6,backward,2853,50.95
12,67,68,6,forward,2160,38.57
12,68,67,6,backward,2601,46.45
12,68,69,6,forward,1368,24.43
12,69,68,6,backward,1863,33.27
12,69,70,6,forward,1107,19.77
12,70,69,6,backward,1497,26.73
12,70,71,6,forward,909,16.23
12,71,70,6,backward,1284,22.93
12,71,72,6,forward,612,10.93
12,72,71,6,backward,1056,18.86
12,72,73,6,forward,357,6.38
12,73,72,6,backward,576,10.29
12,73,74,6,forward,129,2.3
12,74,73,6,backward,240,4.29
12,114,241,7,forward,1458,26.04
12,114,247,7,backward,1563,27.91
12,128,209,7,backward,1896,33.86
12,128,234,7,forward,2088,37.29
12,209,128,7,forward,2220,39.64
12,209,233,7,backward,1845,32.95
12,225,226,7,forward,495,8.84
12,226,225,7,backward,513,9.16
12,226,228,7,forward,1092,19.5
12,228,226,7,backward,939,16.77
12,228,230,7,forward,1491,26.62
12,230,228,7,backward,1284,22.93
12,230,231,7,forward,1845,32.95
12,231,230,7,backward,1515,27.05
12,231,232,7,forward,1899,33.91
12,232,231,7,backward,1590,28.39
12,232,233,7,forward,1599,28.55
12,233,209,7,forward,2112,37.71
12,233,232,7,backward,1641,29.3
12,234,128,7,backward,1758,31.39
12,234,236,7,forward,2109,37.66
12,236,234,7,backward,1728,30.86
12,236,237,7,forward,2121,37.88
12,237,236,7,backward,1650,29.46
12,237,238,7,forward,2109,37.66
12,238,237,7,backward,1608,28.71
12,238,247,7,forward,2088,37.29
12,239,241,7,backward,1176,21.0
12,239,242,7,forward,1296,23.14
12,241,114,7,backward,1332,23.79
12,241,239,7,forward,1353,24.16
12,242,239,7,backward,1059,18.91
12,242,243,7,forward,1020,18.21
12,243,242,7,backward,966,17.25
12,243,244,7,forward,816,14.57
12,244,243,7,backward,804,14.36
12,244,245,7,forward,564,10.07
12,245,244,7,backward,549,9.8
12,247,114,7,forward,2037,36.38
12,247,238,7,backward,1533,27.38
13,100,101,1,forward,5247,62.46
13,100,99,1,backward,4476,79.93
13,101,100,1,backward,5424,96.86
13,101,102,1,forward,5514,65.64
13,102,101,1,backward,5739,102.48
13,102,103,1,forward,5559,66.18
13,103,102,1,backward,5799,103.55
13,103,104,1,forward,5832,69.43
13,104,103,1,backward,6264,111.86
13,104,105,1,forward,7326,87.21
13,105,104,1,backward,7782,138.96
13,105,106,1,forward,7824,93.14
13,106,105,1,backward,8370,149.46
13,106,107,1,forward,8193,97.54
13,107,106,1,backward,8853,158.09
13,107,108,1,forward,8394,99.93
13,108,107,1,backward,8985,160.45
13,108,109,1,forward,9183,109.32
13,109,108,1,backward,9285,165.8
13,109,132,1,forward,10107,120.32
13,110,91,1,backward,72,1.29
13,111,110,1,backward,69,1.23
13,112,113,1,forward,7884,93.86
13,112,132,1,backward,8811,157.34
13,113,112,1,backward,6936,123.86
13,113,114,1,forward,6873,81.82
13,114,113,1,backward,6546,116.89
13,114,115,1,forward,6051,72.04
13,115,114,1,backward,5547,99.05
13,115,116,1,forward,5352,63.71
13,116,115,1,backward,5610,100.18
13,116,117,1,forward,4293,51.11
13,117,116,1,backward,5070,90.54
13,117,118,1,forward,3570,42.5
13,118,117,1,backward,4620,82.5
13,118,119,1,forward,2817,33.54
13,119,118,1,backward,3693,65.95
13,119,120,1,forward,1974,23.5
13,120,119,1,backward,3477,62.09
13,120,121,1,forward,657,7.82
13,121,120,1,backward,1335,23.84
13,121,122,1,forward,663,7.89
13,122,121,1,backward,1215,21.7
13,122,123,1,forward,162,1.93
13,123,122,1,backward,672,12.0
13,123,92,1,forward,135,1.61
13,132,109,1,backward,8880,158.57
13,132,112,1,forward,10131,120.61
13,91,92,1,backward,72,1.29
13,92,123,1,backward,402,7.18
13,95,96,1,forward,1347,16.04
13,96,95,1,backward,1518,27.11
13,96,97,1,forward,1935,23.04
13,97,96,1,backward,2127,37.98
13,97,98,1,forward,2337,27.82
13,98,97,1,backward,2547,45.48
13,98,99,1,forward,3312,39.43
13,99,100,1,forward,3987,47.46
13,99,98,1,backward,3672,65.57
13,125,126,2,forward,5691,40.65
13,125,153,2,backward,4806,34.33
13,126,125,2,backward,5373,38.38
13,126,127,2,forward,6231,44.51
13,127,126,2,backward,6102,43.59
13,127,128,2,forward,6555,46.82
13,128,127,2,backward,6594,47.1
13,128,129,2,forward,6519,46.56
13,129,128,2,backward,6543,46.74
13,129,130,2,forward,6795,48.54
13,130,129,2,backward,6399,45.71
13,130,131,2,forward,6840,48.86
13,131,130,2,backward,6333,45.24
13,131,132,2,forward,7212,51.51
13,132,131,2,backward,6261,44.72
13,132,133,2,forward,6483,46.31
13,133,132,2,backward,6420,45.86
13,133,134,2,forward,6189,44.21
13,134,133,2,backward,6339,45.28
13,134,135,2,forward,6180,44.14
13,135,134,2,backward,6336,45.26
13,135,136,2,forward,6288,44.91
13,136,135,2,backward,6252,44.66
13,136,137,2,forward,7320,52.29
13,137,136,2,backward,6945,49.61
13,137,138,2,forward,6945,49.61
13,138,137,2,backward,6702,47.87
13,138,139,2,forward,6294,44.96
13,139,138,2,backward,6069,43.35
13,139,140,2,forward,5835,41.68
13,140,139,2,backward,5466,39.04
13,140,141,2,forward,5292,37.8
13,141,140,2,backward,5196,37.11
13,141,142,2,forward,4530,32.36
13,142,141,2,backward,4302,30.73
13,142,143,2,forward,3390,24.21
13,143,142,2,backward,3570,25.5
13,143,144,2,forward,2763,19.74
13,144,143,2,backward,2844,20.31
13,144,145,2,forward,1824,13.03
13,145,144,2,backward,1977,14.12
13,153,125,2,forward,5226,37.33
13,104,182,3,backward,4476,37.3
13,104,183,3,forward,4440,37.0
13,170,171,3,forward,543,4.52
13,171,170,3,backward,519,4.32
13,171,172,3,forward,975,8.12
13,172,171,3,backward,948,7.9
13,172,175,3,forward,1302,10.85
13,175,172,3,backward,1476,12.3
13,175,176,3,forward,1797,14.97
13,176,175,3,backward,2052,17.1
13,176,177,3,forward,2037,16.98
13,177,176,3,backward,2325,19.38
13,177,178,3,forward,2415,20.12
13,178,177,3,backward,2574,21.45
13,178,179,3,forward,2748,22.9
13,179,178,3,backward,2961,24.68
13,179,180,3,forward,3270,27.25
13,180,179,3,backward,3375,28.12
13,180,181,3,forward,3561,29.68
13,181,180,3,backward,3765,31.37
13,181,182,3,forward,4041,33.67
13,182,104,3,forward,4398,36.65
13,182,181,3,backward,4164,34.7
13,183,104,3,backward,4293,35.77
13,183,184,3,forward,4719,39.32
13,184,183,3,backward,4635,38.62
13,184,185,3,forward,5223,43.53
13,185,184,3,backward,4509,37.57
13,185,211,3,forward,4983,41.52
13,186,211,3,backward,3312,27.6
13,186,247,3,forward,2124,17.7
13,188,189,3,forward,2202,18.35
13,188,247,3,backward,2934,24.45
13,189,188,3,backward,2514,20.95
13,189,190,3,forward,2064,17.2
13,190,189,3,backward,2292,19.1
13,190,191,3,forward,1710,14.25
13,191,190,3,backward,2037,16.98
13,191,192,3,forward,1356,11.3
13,192,191,3,backward,1623,13.53
13,192,193,3,forward,1032,8.6
13,193,192,3,backward,1344,11.2
13,193,194,3,forward,453,3.77
13,194,193,3,backward,1053,8.77
13,211,185,3,backward,4740,39.5
13,211,186,3,forward,2598,21.65
13,247,186,3,backward,2862,23.85
13,247,188,3,forward,2175,18.12
13,108,135,4,forward,5067,36.19
13,108,212,4,backward,7245,51.75
13,127,208,4,backward,7407,52.91
13,127,209,4,forward,6501,46.44
13,135,108,4,backward,6087,43.48
13,135,216,4,forward,4686,33.47
13,154,201,4,backward,339,2.42
13,154,204,4,forward,585,4.18
13,201,154,4,forward,351,2.51
13,202,203,4,backward,1827,13.05
13,202,206,4,forward,4629,33.06
13,203,202,4,forward,4602,32.87
13,203,205,4,backward,1779,12.71
13,204,154,4,backward,195,1.39
13,204,205,4,forward,1305,9.32
13,205,203,4,forward,4548,32.49
13,205,204,4,backward,951,6.79
13,206,202,4,backward,1842,13.16
13,206,207,4,forward,3324,23.74
13,207,206,4,backward,6618,47.27
13,207,208,4,forward,3654,26.1
13,208,127,4,forward,3918,27.99
13,208,207,4,backward,7128,50.91
13,209,127,4,backward,10029,71.64
13,209,210,4,forward,6900,49.29
13,210,209,4,backward,9930,70.93
13,210,211,4,forward,7323,52.31
13,211,210,4,backward,9801,70.01
13,211,212,4,forward,5853,41.81
13,212,108,4,forward,5514,39.39
13,212,211,4,backward,8082,57.73
13,216,135,4,backward,5631,40.22
13,216,217,4,forward,4461,31.86
13,217,216,4,backward,5088,36.34
13,217,218,4,forward,3876,27.69
13,218,217,4,backward,4344,31.03
13,218,219,4,forward,3144,22.46
13,219,218,4,backward,3588,25.63
13,219,220,4,forward,1806,12.9
13,220,219,4,backward,2376,16.97
13,220,221,4,forward,669,4.78
13,221,220,4,backward,963,6.88
13,153,154,5,forward,2904,40.33
13,154,153,5,backward,3315,46.04
13,154,155,5,forward,1947,27.04
13,155,154,5,backward,2418,33.58
13,155,156,5,forward,1833,25.46
13,156,155,5,backward,2355,32.71
13,156,157,5,forward,1740,24.17
13,157,156,5,backward,2190,30.42
13,157,158,5,forward,1644,22.83
13,158,157,5,backward,2100,29.17
13,158,159,5,forward,1434,19.92
13,159,158,5,backward,1884,26.17
13,159,160,5,forward,1362,18.92
13,160,159,5,backward,1860,25.83
13,160,161,5,forward,1356,18.83
13,161,160,5,backward,1830,25.42
13,161,162,5,forward,819,11.38
13,162,161,5,backward,1044,14.5
13,162,163,5,forward,732,10.17
13,163,162,5,backward,939,13.04
13,163,164,5,forward,3,0.04
13,164,163,5,backward,24,0.33
13,106,185,6,forward,5163,92.2
13,106,61,6,backward,6891,123.05
13,136,216,6,backward,4866,86.89
13,136,61,6,forward,5163,92.2
13,185,106,6,backward,6000,107.14
13,185,63,6,forward,4839,86.41
13,216,136,6,forward,4101,73.23
13,216,59,6,backward,3423,61.12
13,232,64,6,backward,4170,74.46
13,232,65,6,forward,3198,57.11
13,242,57,6,backward,1176,21.0
13,242,59,6,forward,2511,44.84
13,54,55,6,forward,126,2.25
13,55,54,6,backward,465,8.3
13,55,56,6,forward,372,6.64
13,56,55,6,backward,672,12.0
13,56,57,6,forward,678,12.11
13,57,242,6,forward,975,17.41
13,57,56,6,backward,852,15.21
13,59,216,6,forward,2874,51.32
13,59,242,6,backward,3102,55.39
13,61,106,6,forward,5298,94.61
13,61,136,6,backward,6960,124.29
13,63,185,6,backward,4734,84.54
13,63,64,6,forward,4470,79.82
13,64,232,6,forward,4032,72.0
13,64,63,6,backward,4590,81.96
13,65,232,6,backward,2862,51.11
13,65,66,6,forward,3114,55.61
13,66,65,6,backward,2733,48.8
13,66,67,6,forward,2823,50.41
13,67,66,6,backward,2526,45.11
13,67,68,6,forward,2652,47.36
13,68,67,6,backward,2280,40.71
13,68,69,6,forward,1707,30.48
13,69,68,6,backward,1479,26.41
13,69,70,6,forward,1329,23.73
13,70,69,6,backward,1176,21.0
13,70,71,6,forward,1104,19.71
13,71,70,6,backward,1005,17.95
13,71,72,6,forward,768,13.71
13,72,71,6,backward,795,14.2
13,72,73,6,forward,423,7.55
13,73,72,6,backward,432,7.71
13,73,74,6,forward,150,2.68
13,74,73,6,backward,177,3.16
13,114,241,7,forward,1470,26.25
13,114,247,7,backward,1695,30.27
13,128,209,7,backward,1893,33.8
13,128,234,7,forward,2070,36.96
13,209,128,7,forward,2175,38.84
13,209,233,7,backward,1932,34.5
13,225,226,7,forward,495,8.84
13,226,225,7,backward,519,9.27
13,226,228,7,forward,999,17.84
13,228,226,7,backward,1029,18.38
13,228,230,7,forward,1431,25.55
13,230,228,7,backward,1437,25.66
13,230,231,7,forward,1824,32.57
13,231,230,7,backward,1617,28.88
13,231,232,7,forward,1854,33.11
13,232,231,7,backward,1692,30.21
13,232,233,7,forward,1545,27.59
13,233,209,7,forward,2019,36.05
13,233,232,7,backward,1731,30.91
13,234,128,7,backward,1722,30.75
13,234,236,7,forward,2046,36.54
13,236,234,7,backward,1725,30.8
13,236,237,7,forward,1998,35.68
13,237,236,7,backward,1677,29.95
13,237,238,7,forward,1932,34.5
13,238,237,7,backward,1698,30.32
13,238,247,7,forward,1941,34.66
13,239,241,7,backward,1059,18.91
13,239,242,7,forward,1326,23.68
13,241,114,7,backward,1308,23.36
13,241,239,7,forward,1431,25.55
13,242,239,7,backward,987,17.62
13,242,243,7,forward,1146,20.46
13,243,242,7,backward,825,14.73
13,243,244,7,forward,933,16.66
13,244,243,7,backward,681,12.16
13,244,245,7,forward,648,11.57
13,245,244,7,backward,408,7.29
13,247,114,7,forward,1839,32.84
13,247,238,7,backward,1638,29.25
14,100,101,1,forward,6189,73.68
14,100,99,1,backward,5223,93.27
14,101,100,1,backward,6060,108.21
14,101,102,1,forward,6642,79.07
14,102,101,1,backward,6288,112.29
14,102,103,1,forward,6759,80.46
14,103,102,1,backward,6333,113.09
14,103,104,1,forward,7344,87.43
14,104,103,1,backward,6681,119.3
14,104,105,1,forward,8676,103.29
14,105,104,1,backward,8622,153.96
14,105,106,1,forward,9585,114.11
14,106,105,1,backward,9042,161.46
14,106,107,1,forward,9336,111.14
14,107,106,1,backward,9885,176.52
14,107,108,1,forward,9768,116.29
14,108,107,1,backward,9711,173.41
14,108,109,1,forward,9789,116.54
14,109,108,1,backward,10242,182.89
14,109,132,1,forward,10905,129.82
14,110,111,1,forward,3,0.04
14,110,91,1,backward,75,1.34
14,111,110,1,backward,66,1.18
14,112,113,1,forward,9024,107.43
14,112,132,1,backward,9654,172.39
14,113,112,1,backward,7275,129.91
14,113,114,1,forward,8574,102.07
14,114,113,1,backward,6435,114.91
14,114,115,1,forward,7413,88.25
14,115,114,1,backward,5481,97.88
14,115,116,1,forward,6690,79.64
14,116,115,1,backward,5436,97.07
14,116,117,1,forward,5442,64.79
14,117,116,1,backward,4896,87.43
14,117,118,1,forward,4605,54.82
14,118,117,1,backward,4425,79.02
14,118,119,1,forward,3591,42.75
14,119,118,1,backward,3612,64.5
14,119,120,1,forward,2433,28.96
14,120,119,1,backward,3447,61.55
14,120,121,1,forward,762,9.07
14,121,120,1,backward,1359,24.27
14,121,122,1,forward,765,9.11
14,122,121,1,backward,1251,22.34
14,122,123,1,forward,186,2.21
14,123,122,1,backward,678,12.11
14,123,92,1,forward,147,1.75
14,132,109,1,backward,9786,174.75
14,132,112,1,forward,10602,126.21
14,91,110,1,forward,3,0.04
14,91,92,1,backward,75,1.34
14,92,123,1,backward,423,7.55
14,92,91,1,forward,3,0.04
14,95,96,1,forward,1545,18.39
14,96,95,1,backward,1812,32.36
14,96,97,1,forward,2184,26.0
14,97,96,1,backward,2568,45.86
14,97,98,1,forward,2667,31.75
14,98,97,1,backward,3063,54.7
14,98,99,1,forward,3648,43.43
14,99,100,1,forward,4575,54.46
14,99,98,1,backward,4326,77.25
14,125,126,2,forward,4935,35.25
14,125,153,2,backward,6612,47.23
14,126,125,2,backward,7416,52.97
14,126,127,2,forward,5550,39.64
14,127,126,2,backward,8193,58.52
14,127,128,2,forward,6366,45.47
14,128,127,2,backward,8448,60.34
14,128,129,2,forward,6285,44.89
14,129,128,2,backward,8451,60.36
14,129,130,2,forward,6585,47.04
14,130,129,2,backward,8388,59.91
14,130,131,2,forward,6774,48.39
14,131,130,2,backward,8205,58.61
14,131,132,2,forward,7590,54.21
14,132,131,2,backward,7578,54.13
14,132,133,2,forward,7575,54.11
14,133,132,2,backward,6888,49.2
14,133,134,2,forward,7491,53.51
14,134,133,2,backward,6519,46.56
14,134,135,2,forward,7821,55.86
14,135,134,2,backward,6111,43.65
14,135,136,2,forward,7956,56.83
14,136,135,2,backward,5931,42.36
14,136,137,2,forward,9084,64.89
14,137,136,2,backward,6651,47.51
14,137,138,2,forward,8640,61.71
14,138,137,2,backward,6387,45.62
14,138,139,2,forward,7776,55.54
14,139,138,2,backward,5826,41.61
14,139,140,2,forward,7095,50.68
14,140,139,2,backward,5409,38.64
14,140,141,2,forward,6507,46.48
14,141,140,2,backward,5106,36.47
14,141,142,2,forward,5550,39.64
14,142,141,2,backward,4251,30.36
14,142,143,2,forward,4305,30.75
14,143,142,2,backward,3510,25.07
14,143,144,2,forward,3549,25.35
14,144,143,2,backward,2808,20.06
14,144,145,2,forward,2220,15.86
14,145,144,2,backward,1956,13.97
14,153,125,2,forward,4461,31.86
